_id,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
6843fa1f7fe66773fab33029,"Tomato","Vegetables",278,49.5,95.7,4.2,7.1,36.2,188,94,"Snack",905
6843fa1f7fe66773fab3302a,"Strawberry","Fruits",127,12.3,46,6.1,6.9,19.2,233,108,"Snack",393
6843fa1f7fe66773fab3302b,"Water","Beverages",200,25,65.6,23.5,7.8,32.9,923,90,"Dinner",498
6843fa1f7fe66773fab3302c,"Carrot","Vegetables",358,41,21.9,46.8,9.6,44.8,986,124,"Snack",184
6843fa1f7fe66773fab3302d,"Potato","Vegetables",407,27.7,62.1,27.8,3,28,917,219,"Breakfast",843
6843fa1f7fe66773fab3302e,"Rice","Grains",548,46.9,74.8,38.9,1.2,20.4,714,70,"Lunch",943
6843fa1f7fe66773fab3302f,"Oats","Grains",68,6.4,22.4,8.5,7,39.9,670,26,"Lunch",250
6843fa1f7fe66773fab33030,"Cookies","Snacks",382,37.6,82.5,42.3,7.5,22.8,474,31,"Lunch",184
6843fa1f7fe66773fab33031,"Nuts","Snacks",270,33.6,18.6,17.2,4.6,15.2,642,77,"Snack",727
6843fa1f7fe66773fab33032,"Milkshake","Beverages",277,47.5,61.2,9.1,3.4,31,756,264,"Breakfast",220
6843fa1f7fe66773fab33033,"Grapes","Fruits",578,43.8,76.5,41.3,1.8,7.5,888,289,"Dinner",455
6843fa1f7fe66773fab33034,"Cheese","Dairy",452,17.1,81.1,6.1,6.3,48,30,86,"Lunch",558
6843fa1f7fe66773fab33035,"Banana","Fruits",329,26.1,61.2,36.2,7.1,35.8,596,65,"Breakfast",865
6843fa1f7fe66773fab33036,"Spinach","Vegetables",552,23.4,9.5,21.9,6.2,3.4,251,191,"Snack",753
6843fa1f7fe66773fab33037,"Cookies","Snacks",157,26.3,44.9,11.6,5.2,5,426,208,"Breakfast",923
6843fa1f7fe66773fab33038,"Bread","Grains",467,24,11.7,7.7,6.5,46.1,712,195,"Breakfast",108
6843fa1f7fe66773fab33039,"Yogurt","Dairy",162,5,94,37.6,6.6,37.3,102,107,"Lunch",825
6843fa1f7fe66773fab3303a,"Eggs","Meat",72,34.7,30.6,18.9,8.3,44,51,234,"Snack",525
6843fa1f7fe66773fab3303b,"Yogurt","Dairy",194,28.1,57.5,3.2,7.7,10.4,760,201,"Lunch",684
6843fa1f7fe66773fab3303c,"Popcorn","Snacks",488,49.5,66.8,31.1,6.1,45.3,348,67,"Breakfast",736
6843fa1f7fe66773fab3303d,"Yogurt","Dairy",179,17.4,99,30.4,7.2,3,267,264,"Snack",937
6843fa1f7fe66773fab3303e,"Cookies","Snacks",254,14.5,37.2,17.2,5,46.8,412,173,"Breakfast",722
6843fa1f7fe66773fab3303f,"Orange Juice","Beverages",272,3.2,46.1,8,0.8,24.8,806,82,"Lunch",725
6843fa1f7fe66773fab33040,"Pork Chop","Meat",583,41.4,43.9,30.8,5.7,10.3,914,208,"Dinner",889
6843fa1f7fe66773fab33041,"Butter","Dairy",413,35.5,19.9,19.9,3.8,6.2,507,76,"Snack",434
6843fa1f7fe66773fab33042,"Water","Beverages",294,50,72.1,3.4,9.5,36.9,624,261,"Snack",535
6843fa1f7fe66773fab33043,"Green Tea","Beverages",174,9.6,79.5,8.5,1.3,35.9,846,145,"Snack",922
6843fa1f7fe66773fab33044,"Chicken Breast","Meat",202,45.7,50.1,26.8,4.9,27.4,876,259,"Lunch",664
6843fa1f7fe66773fab33045,"Coffee","Beverages",517,10.2,68.2,42.8,6.3,16.4,67,82,"Lunch",556
6843fa1f7fe66773fab33046,"Banana","Fruits",230,3.4,92.2,5.4,3,6.1,829,182,"Breakfast",656
6843fa1f7fe66773fab33047,"Chocolate","Snacks",318,17.2,13.3,2.2,6.9,8.5,885,68,"Lunch",343
6843fa1f7fe66773fab33048,"Butter","Dairy",285,28.6,83.6,31.6,1.9,7.7,510,182,"Dinner",603
6843fa1f7fe66773fab33049,"Water","Beverages",145,6.5,42.5,6.8,4.6,33.6,18,7,"Breakfast",885
6843fa1f7fe66773fab3304a,"Nuts","Snacks",169,33.9,89.2,22.5,8.3,33.7,550,201,"Snack",576
6843fa1f7fe66773fab3304b,"Carrot","Vegetables",530,14,71,5.6,6.3,23.4,67,93,"Breakfast",749
6843fa1f7fe66773fab3304c,"Strawberry","Fruits",255,18.3,18.8,15.4,2.1,24.5,917,49,"Snack",152
6843fa1f7fe66773fab3304d,"Tomato","Vegetables",276,24.4,75.4,23.2,2.6,19.6,780,215,"Dinner",728
6843fa1f7fe66773fab3304e,"Banana","Fruits",381,41.2,67.4,37.8,3.1,13.7,194,35,"Dinner",179
6843fa1f7fe66773fab3304f,"Water","Beverages",595,4.3,54.9,10,2.1,25.6,245,223,"Breakfast",732
6843fa1f7fe66773fab33050,"Pasta","Grains",548,25.2,99.5,10.7,1.5,17.2,313,33,"Snack",531
6843fa1f7fe66773fab33051,"Pasta","Grains",236,18.8,10.2,7.6,5.7,15.6,154,255,"Dinner",538
6843fa1f7fe66773fab33052,"Coffee","Beverages",446,14.3,5.1,9.8,5.5,29,851,35,"Dinner",748
6843fa1f7fe66773fab33053,"Water","Beverages",353,6.8,5.6,4.4,1.1,28,521,13,"Dinner",895
6843fa1f7fe66773fab33054,"Orange Juice","Beverages",62,41.7,75.7,15.2,3.5,39.8,63,292,"Snack",975
6843fa1f7fe66773fab33055,"Quinoa","Grains",539,28,40.5,30.3,9.8,21.4,984,168,"Snack",682
6843fa1f7fe66773fab33056,"Pork Chop","Meat",381,24.2,73.9,31.1,6.6,41.8,326,215,"Breakfast",464
6843fa1f7fe66773fab33057,"Cheese","Dairy",483,36.4,77.6,14.1,3.1,0.4,970,65,"Breakfast",512
6843fa1f7fe66773fab33058,"Cookies","Snacks",231,35.3,65.8,45.8,5,12.3,274,268,"Lunch",833
6843fa1f7fe66773fab33059,"Chocolate","Snacks",280,14.1,15.8,18.7,8.2,11.9,166,21,"Dinner",105
6843fa1f7fe66773fab3305a,"Milkshake","Beverages",124,34.6,21.6,31.7,1.8,6.9,691,0,"Dinner",977
6843fa1f7fe66773fab3305b,"Eggs","Meat",156,24,11.2,15.1,4.9,13.9,656,118,"Breakfast",454
6843fa1f7fe66773fab3305c,"Chicken Breast","Meat",61,14.6,56.2,47.9,6,12.4,742,103,"Dinner",959
6843fa1f7fe66773fab3305d,"Pork Chop","Meat",488,29.8,25.2,20.8,6.7,13.6,274,68,"Snack",489
6843fa1f7fe66773fab3305e,"Orange","Fruits",59,27.5,12.8,24.1,8,15,150,131,"Snack",838
6843fa1f7fe66773fab3305f,"Oats","Grains",589,13,30.9,14.9,7.3,30.7,556,32,"Breakfast",808
6843fa1f7fe66773fab33060,"Cookies","Snacks",281,45.4,67.6,15.5,7,44.4,259,274,"Lunch",784
6843fa1f7fe66773fab33061,"Chocolate","Snacks",569,38.9,61.8,8,6.3,9.5,107,292,"Snack",733
6843fa1f7fe66773fab33062,"Carrot","Vegetables",103,14,75.4,27.3,10,24.9,175,243,"Lunch",577
6843fa1f7fe66773fab33063,"Strawberry","Fruits",560,18,78.5,5.6,6.6,10.9,346,299,"Lunch",113
6843fa1f7fe66773fab33064,"Tomato","Vegetables",371,35.7,63.7,9.4,2.2,46.7,19,224,"Dinner",473
6843fa1f7fe66773fab33065,"Spinach","Vegetables",315,30.1,52.7,30.1,2.9,5.7,390,151,"Breakfast",921
6843fa1f7fe66773fab33066,"Pork Chop","Meat",443,31.7,52,45.4,6.7,2.1,545,114,"Snack",148
6843fa1f7fe66773fab33067,"Broccoli","Vegetables",517,44.2,67.5,17.9,5,43.7,459,19,"Lunch",352
6843fa1f7fe66773fab33068,"Carrot","Vegetables",90,42.4,18.4,8.2,5.7,36.9,808,45,"Snack",829
6843fa1f7fe66773fab33069,"Broccoli","Vegetables",184,15.7,97.1,44.5,9.6,7.2,310,274,"Lunch",507
6843fa1f7fe66773fab3306a,"Pasta","Grains",534,5.8,57.5,32,9.7,15.8,95,194,"Lunch",496
6843fa1f7fe66773fab3306b,"Butter","Dairy",177,36.7,34.8,43.1,2.4,46.9,206,57,"Lunch",637
6843fa1f7fe66773fab3306c,"Bread","Grains",474,46.8,58.5,24,0.8,44,63,240,"Snack",406
6843fa1f7fe66773fab3306d,"Milkshake","Beverages",495,21.8,85.7,47.1,2.9,28.4,290,266,"Dinner",171
6843fa1f7fe66773fab3306e,"Pasta","Grains",400,6.4,25,40.4,0.6,42.5,392,246,"Snack",571
6843fa1f7fe66773fab3306f,"Cookies","Snacks",217,10.5,71,12.5,8.6,42.1,625,40,"Dinner",748
6843fa1f7fe66773fab33070,"Cheese","Dairy",142,32.9,15.8,29.6,3.9,16.7,990,200,"Snack",304
6843fa1f7fe66773fab33071,"Milk","Dairy",500,20.9,98.4,39.6,7.6,49.6,442,76,"Snack",638
6843fa1f7fe66773fab33072,"Cheese","Dairy",124,4.3,17.2,13.4,5.7,22.4,700,184,"Breakfast",319
6843fa1f7fe66773fab33073,"Cheese","Dairy",240,45.6,28.3,26.7,2.8,25.4,483,0,"Dinner",560
6843fa1f7fe66773fab33074,"Water","Beverages",377,49,69.5,2.8,8,15.6,874,75,"Dinner",510
6843fa1f7fe66773fab33075,"Popcorn","Snacks",528,37.2,75.1,3.4,7.5,32.1,735,134,"Snack",598
6843fa1f7fe66773fab33076,"Paneer","Dairy",587,6.7,35.7,34.5,1.4,8.9,173,129,"Lunch",280
6843fa1f7fe66773fab33077,"Green Tea","Beverages",194,44.1,49.1,48.4,1.1,22.6,169,78,"Breakfast",768
6843fa1f7fe66773fab33078,"Apple","Fruits",132,8,82.9,8.9,0.3,2.1,729,10,"Dinner",613
6843fa1f7fe66773fab33079,"Potato","Vegetables",113,47.7,55.7,34.3,3.2,1.1,617,225,"Snack",420
6843fa1f7fe66773fab3307a,"Orange Juice","Beverages",278,48.8,41.2,32.6,7.5,5.3,801,196,"Lunch",689
6843fa1f7fe66773fab3307b,"Pork Chop","Meat",207,14.7,51.5,14,3.3,29.3,125,295,"Dinner",412
6843fa1f7fe66773fab3307c,"Oats","Grains",430,2.7,84.9,7.5,5.4,10.9,84,201,"Lunch",983
6843fa1f7fe66773fab3307d,"Broccoli","Vegetables",128,21.6,79.4,9.1,5.1,44.3,324,227,"Lunch",787
6843fa1f7fe66773fab3307e,"Banana","Fruits",211,29,30.7,6.6,8.9,25,132,233,"Snack",204
6843fa1f7fe66773fab3307f,"Grapes","Fruits",320,39.7,82.7,14.8,6.6,2.6,542,186,"Breakfast",288
6843fa1f7fe66773fab33080,"Yogurt","Dairy",426,7.7,53.3,13.5,2.8,31.6,794,219,"Breakfast",132
6843fa1f7fe66773fab33081,"Cookies","Snacks",88,5.4,71.7,34.7,7.9,0.3,813,129,"Breakfast",555
6843fa1f7fe66773fab33082,"Spinach","Vegetables",342,14.6,82.2,21.3,1.2,26.9,243,2,"Dinner",684
6843fa1f7fe66773fab33083,"Potato","Vegetables",137,2.9,65,38.4,8.3,13.7,156,35,"Lunch",529
6843fa1f7fe66773fab33084,"Paneer","Dairy",321,46.4,73.4,16.4,9.4,8.8,599,264,"Snack",303
6843fa1f7fe66773fab33085,"Chicken Breast","Meat",355,18.3,73.6,20.1,4.4,28.4,188,39,"Snack",713
6843fa1f7fe66773fab33086,"Potato","Vegetables",166,19.3,23.4,27.3,9.8,41.3,973,238,"Lunch",794
6843fa1f7fe66773fab33087,"Banana","Fruits",365,36.4,25.8,12.7,8,48.5,346,218,"Lunch",871
6843fa1f7fe66773fab33088,"Water","Beverages",439,46.8,24.6,11.3,0.2,3,147,39,"Breakfast",575
6843fa1f7fe66773fab33089,"Apple","Fruits",92,41.4,98.5,29.6,7.7,2.9,147,108,"Dinner",826
6843fa1f7fe66773fab3308a,"Spinach","Vegetables",112,6,55,4.6,7.8,36.8,489,182,"Dinner",330
6843fa1f7fe66773fab3308b,"Spinach","Vegetables",574,38.1,49.4,24.5,8.1,15,702,194,"Dinner",902
6843fa1f7fe66773fab3308c,"Salmon","Meat",430,30.9,73.9,37.4,8.6,20.4,632,78,"Snack",707
6843fa1f7fe66773fab3308d,"Popcorn","Snacks",98,41.7,64.8,32.3,9.7,18.6,697,283,"Dinner",929
6843fa1f7fe66773fab3308e,"Quinoa","Grains",316,29.1,65.7,36.3,2,44.1,381,185,"Breakfast",151
6843fa1f7fe66773fab3308f,"Broccoli","Vegetables",300,41.2,93.4,25.4,1.6,4,163,42,"Breakfast",174
6843fa1f7fe66773fab33090,"Banana","Fruits",429,34.8,25.4,45.3,4.1,2.5,933,287,"Breakfast",131
6843fa1f7fe66773fab33091,"Orange Juice","Beverages",340,23.1,88,11.2,5.4,45.3,480,283,"Snack",102
6843fa1f7fe66773fab33092,"Green Tea","Beverages",592,39.9,19.1,12,8.2,27.7,380,197,"Dinner",995
6843fa1f7fe66773fab33093,"Carrot","Vegetables",512,12.9,33.6,23.3,4.6,5.6,866,53,"Lunch",163
6843fa1f7fe66773fab33094,"Orange","Fruits",57,15.1,48.3,8.6,8.8,28.8,627,50,"Snack",749
6843fa1f7fe66773fab33095,"Oats","Grains",469,31.6,13.1,49.5,8.5,7.6,194,79,"Snack",262
6843fa1f7fe66773fab33096,"Tomato","Vegetables",556,30.3,75,29.4,1.5,7.9,286,143,"Breakfast",577
6843fa1f7fe66773fab33097,"Salmon","Meat",297,35,42,1,8.6,8.6,738,263,"Dinner",458
6843fa1f7fe66773fab33098,"Orange","Fruits",220,37.3,7.2,35.8,5,46.1,179,209,"Dinner",619
6843fa1f7fe66773fab33099,"Eggs","Meat",114,39.9,77.5,48.5,8,42.6,673,263,"Lunch",792
6843fa1f7fe66773fab3309a,"Broccoli","Vegetables",354,3.5,18.1,44.5,4.4,30.3,700,244,"Lunch",363
6843fa1f7fe66773fab3309b,"Chicken Breast","Meat",169,22.7,64.2,19.1,0.9,0.6,71,103,"Breakfast",461
6843fa1f7fe66773fab3309c,"Chicken Breast","Meat",137,32.2,8.4,17.2,3.5,9,418,270,"Lunch",946
6843fa1f7fe66773fab3309d,"Potato","Vegetables",349,43.6,37.6,9.5,4.5,34.4,37,105,"Lunch",719
6843fa1f7fe66773fab3309e,"Bread","Grains",156,22.6,69.8,25.4,7,0.1,911,14,"Lunch",201
6843fa1f7fe66773fab3309f,"Banana","Fruits",553,20,55.9,46.2,6.4,20.2,69,229,"Dinner",437
6843fa1f7fe66773fab330a0,"Banana","Fruits",282,27.4,94.7,4.4,7.4,4.7,151,7,"Lunch",927
6843fa1f7fe66773fab330a1,"Yogurt","Dairy",206,13.3,31.5,28,7.4,33.2,181,101,"Dinner",255
6843fa1f7fe66773fab330a2,"Eggs","Meat",504,6.7,85.9,16.5,6.3,1.5,266,137,"Snack",322
6843fa1f7fe66773fab330a3,"Yogurt","Dairy",109,26,45,44.4,7.4,40.1,975,219,"Breakfast",883
6843fa1f7fe66773fab330a4,"Carrot","Vegetables",131,2.9,59.4,40,6.9,34.2,810,131,"Snack",265
6843fa1f7fe66773fab330a5,"Carrot","Vegetables",118,45,14.7,25.5,7.7,1.3,778,8,"Breakfast",253
6843fa1f7fe66773fab330a6,"Milkshake","Beverages",406,3.9,38.1,30,3.4,43.6,173,4,"Breakfast",310
6843fa1f7fe66773fab330a7,"Oats","Grains",592,28.3,44.3,9,5.8,25.2,201,7,"Snack",716
6843fa1f7fe66773fab330a8,"Pasta","Grains",444,27.1,34.8,9.6,8.6,46.7,957,127,"Snack",215
6843fa1f7fe66773fab330a9,"Orange","Fruits",150,11.4,12.9,28.7,9.5,7,989,269,"Snack",918
6843fa1f7fe66773fab330aa,"Butter","Dairy",135,42.1,27.9,4.3,2.1,45.3,755,77,"Breakfast",859
6843fa1f7fe66773fab330ab,"Pasta","Grains",510,43.8,30.2,21,5.7,13.8,327,185,"Snack",182
6843fa1f7fe66773fab330ac,"Orange","Fruits",190,49.9,9.5,33.2,0.2,43.3,441,37,"Breakfast",195
6843fa1f7fe66773fab330ad,"Carrot","Vegetables",410,49.5,20.2,46.7,3.1,41.4,877,48,"Breakfast",540
6843fa1f7fe66773fab330ae,"Yogurt","Dairy",494,34.6,13.3,30.7,0.8,34.8,209,238,"Dinner",823
6843fa1f7fe66773fab330af,"Spinach","Vegetables",116,4.6,21.9,21.9,7.9,32,569,164,"Breakfast",138
6843fa1f7fe66773fab330b0,"Quinoa","Grains",227,21.8,12.8,9.3,4.2,47.2,127,145,"Lunch",651
6843fa1f7fe66773fab330b1,"Quinoa","Grains",595,46,67.9,30.8,4.4,45.2,130,75,"Snack",262
6843fa1f7fe66773fab330b2,"Chocolate","Snacks",185,14.4,32.9,19.7,2.9,42.2,316,158,"Snack",745
6843fa1f7fe66773fab330b3,"Oats","Grains",156,1.6,57.6,1.2,6.7,13.6,102,184,"Snack",842
6843fa1f7fe66773fab330b4,"Popcorn","Snacks",169,34.7,54.5,35.8,2.8,41,927,165,"Lunch",737
6843fa1f7fe66773fab330b5,"Water","Beverages",228,7,72.8,27.1,7.3,43.5,762,105,"Lunch",293
6843fa1f7fe66773fab330b6,"Beef Steak","Meat",229,1.8,8.2,8.1,2.6,4.6,717,185,"Snack",173
6843fa1f7fe66773fab330b7,"Coffee","Beverages",309,30.2,59.2,35.1,1.7,42.3,36,161,"Dinner",456
6843fa1f7fe66773fab330b8,"Orange Juice","Beverages",518,29.2,55.4,10.2,8.1,30.6,25,214,"Dinner",399
6843fa1f7fe66773fab330b9,"Water","Beverages",297,5.8,22.4,11,1,32.3,551,293,"Lunch",792
6843fa1f7fe66773fab330ba,"Tomato","Vegetables",403,38.1,13.5,23,2.4,36,560,284,"Lunch",704
6843fa1f7fe66773fab330bb,"Water","Beverages",195,10.3,19.6,17.4,5.2,2.6,136,46,"Snack",980
6843fa1f7fe66773fab330bc,"Chips","Snacks",497,33.1,87.3,2.4,5.4,29.1,548,249,"Dinner",617
6843fa1f7fe66773fab330bd,"Orange","Fruits",286,5.1,11.7,36.9,3.5,48.9,807,133,"Breakfast",208
6843fa1f7fe66773fab330be,"Quinoa","Grains",277,19.6,67.6,36.4,4.9,19.6,304,42,"Lunch",904
6843fa1f7fe66773fab330bf,"Spinach","Vegetables",318,2.7,42.9,27.7,2.5,45.2,60,67,"Lunch",799
6843fa1f7fe66773fab330c0,"Milk","Dairy",98,15.9,14,2.7,5.6,37.1,956,109,"Breakfast",952
6843fa1f7fe66773fab330c1,"Apple","Fruits",137,5.4,9,36.6,9.5,24,640,126,"Dinner",199
6843fa1f7fe66773fab330c2,"Popcorn","Snacks",326,23,92,9.8,6,10.7,518,296,"Breakfast",952
6843fa1f7fe66773fab330c3,"Pasta","Grains",348,11.6,94.7,42.2,3.7,46.8,316,274,"Dinner",699
6843fa1f7fe66773fab330c4,"Chocolate","Snacks",414,12.4,87.4,26,1.1,41.6,664,58,"Dinner",862
6843fa1f7fe66773fab330c5,"Rice","Grains",200,21,25.3,47.8,5.7,47.7,70,259,"Dinner",612
6843fa1f7fe66773fab330c6,"Apple","Fruits",487,3,42.7,7.7,7.1,3.7,504,289,"Lunch",922
6843fa1f7fe66773fab330c7,"Orange","Fruits",574,19.6,37.8,6.2,5.4,34.9,956,287,"Snack",511
6843fa1f7fe66773fab330c8,"Paneer","Dairy",135,4,31,23.7,9.8,32.9,427,280,"Lunch",703
6843fa1f7fe66773fab330c9,"Orange","Fruits",289,16.5,16.7,41.3,3.9,8.5,942,92,"Dinner",751
6843fa1f7fe66773fab330ca,"Eggs","Meat",83,9.3,94.2,12.6,2,34.2,145,132,"Lunch",735
6843fa1f7fe66773fab330cb,"Green Tea","Beverages",516,14.5,52.3,17.7,7.1,17.2,254,127,"Snack",208
6843fa1f7fe66773fab330cc,"Banana","Fruits",121,38.7,36.6,14.6,0.1,19.4,5,210,"Dinner",713
6843fa1f7fe66773fab330cd,"Grapes","Fruits",57,48.3,27,33.6,9,20.5,114,287,"Dinner",456
6843fa1f7fe66773fab330ce,"Cookies","Snacks",126,40.9,44.8,8.5,4,26.6,193,105,"Breakfast",753
6843fa1f7fe66773fab330cf,"Strawberry","Fruits",441,30.2,9.2,14.9,7,38.2,347,77,"Lunch",530
6843fa1f7fe66773fab330d0,"Eggs","Meat",444,17.2,33.1,39.5,5.1,15.1,481,206,"Breakfast",183
6843fa1f7fe66773fab330d1,"Butter","Dairy",521,41.6,43.3,13.7,7,24.7,713,50,"Snack",727
6843fa1f7fe66773fab330d2,"Oats","Grains",341,20.9,90.7,45.6,5.2,43.3,586,214,"Dinner",553
6843fa1f7fe66773fab330d3,"Banana","Fruits",145,44.4,99.4,38.3,5.8,12.8,765,47,"Lunch",298
6843fa1f7fe66773fab330d4,"Paneer","Dairy",224,22.6,40.7,9.7,9.6,8,756,285,"Breakfast",135
6843fa1f7fe66773fab330d5,"Orange Juice","Beverages",358,9.4,56.5,31.8,2.3,34.7,533,138,"Snack",713
6843fa1f7fe66773fab330d6,"Cheese","Dairy",92,8.2,48.1,17.8,3.8,20.5,991,8,"Breakfast",827
6843fa1f7fe66773fab330d7,"Coffee","Beverages",150,22.9,81.9,28.6,3.3,16.4,109,170,"Snack",174
6843fa1f7fe66773fab330d8,"Tomato","Vegetables",309,42.6,50.6,12.3,4.7,47.5,38,226,"Breakfast",655
6843fa1f7fe66773fab330d9,"Orange Juice","Beverages",580,29.9,48.3,19,0.7,20,486,158,"Breakfast",740
6843fa1f7fe66773fab330da,"Banana","Fruits",125,21.4,63.6,6.5,1.3,8.2,490,150,"Dinner",168
6843fa1f7fe66773fab330db,"Grapes","Fruits",510,42.5,36.1,39.5,8.3,44.2,153,48,"Lunch",290
6843fa1f7fe66773fab330dc,"Potato","Vegetables",82,48.7,49.2,32.7,4.5,13.2,986,236,"Lunch",236
6843fa1f7fe66773fab330dd,"Chips","Snacks",354,31.5,76.1,25.6,9,34.3,277,185,"Breakfast",337
6843fa1f7fe66773fab330de,"Potato","Vegetables",595,39.8,62.9,29.7,7.3,29.4,661,181,"Breakfast",708
6843fa1f7fe66773fab330df,"Chocolate","Snacks",346,36.7,50.8,35,7,6.3,816,184,"Lunch",938
6843fa1f7fe66773fab330e0,"Yogurt","Dairy",229,4.7,31.1,9.2,9.2,30.3,41,153,"Snack",200
6843fa1f7fe66773fab330e1,"Yogurt","Dairy",537,35.8,46.2,28.8,5.4,42.7,251,177,"Lunch",441
6843fa1f7fe66773fab330e2,"Rice","Grains",349,34.5,75.7,48.7,1.3,47.5,151,39,"Dinner",780
6843fa1f7fe66773fab330e3,"Chocolate","Snacks",573,11.3,77.7,5.2,5.6,4.3,9,88,"Breakfast",620
6843fa1f7fe66773fab330e4,"Milkshake","Beverages",193,23.3,6.7,1.9,5.9,11,561,55,"Lunch",461
6843fa1f7fe66773fab330e5,"Orange","Fruits",146,23.4,38.6,13.1,7.6,33.3,286,245,"Snack",727
6843fa1f7fe66773fab330e6,"Orange Juice","Beverages",244,41.9,86.1,13,6.3,43.6,233,44,"Snack",308
6843fa1f7fe66773fab330e7,"Bread","Grains",486,9.1,52.7,10.3,4.3,25.3,250,0,"Snack",960
6843fa1f7fe66773fab330e8,"Paneer","Dairy",53,28.8,5.2,28.5,7.1,26.4,476,190,"Dinner",146
6843fa1f7fe66773fab330e9,"Orange Juice","Beverages",549,32.9,47.5,25.5,3.5,23.3,789,63,"Dinner",479
6843fa1f7fe66773fab330ea,"Milk","Dairy",388,43.2,20.1,31.4,4,17.4,573,163,"Lunch",939
6843fa1f7fe66773fab330eb,"Oats","Grains",82,8.4,5.1,11,7.7,0.6,444,206,"Lunch",828
6843fa1f7fe66773fab330ec,"Salmon","Meat",51,13.5,82.3,40.8,3.7,9.8,374,207,"Dinner",311
6843fa1f7fe66773fab330ed,"Apple","Fruits",223,28.1,19.9,49.8,9,31.4,990,297,"Snack",695
6843fa1f7fe66773fab330ee,"Spinach","Vegetables",265,27.6,63.9,14.9,9.9,39.4,727,297,"Dinner",439
6843fa1f7fe66773fab330ef,"Tomato","Vegetables",114,26.2,9,20.4,5.9,49.6,280,249,"Dinner",809
6843fa1f7fe66773fab330f0,"Green Tea","Beverages",555,46,98.3,27.5,1.7,24.4,901,220,"Dinner",442
6843fa1f7fe66773fab330f1,"Orange","Fruits",447,45.8,91.3,25.3,1.4,18.3,535,236,"Breakfast",629
6843fa1f7fe66773fab330f2,"Carrot","Vegetables",144,15.4,70,25.5,1,44.9,822,30,"Lunch",358
6843fa1f7fe66773fab330f3,"Popcorn","Snacks",149,23.3,92.7,14.1,4.1,49.1,82,109,"Lunch",490
6843fa1f7fe66773fab330f4,"Chips","Snacks",575,9.8,88.7,28.3,4.2,49.3,826,277,"Snack",880
6843fa1f7fe66773fab330f5,"Salmon","Meat",160,11.7,92.2,13.9,3.3,20.5,197,40,"Breakfast",537
6843fa1f7fe66773fab330f6,"Quinoa","Grains",548,45.3,55,24.3,0.3,35.6,280,135,"Lunch",389
6843fa1f7fe66773fab330f7,"Spinach","Vegetables",280,20.1,67.4,18.5,2.6,22.1,9,0,"Dinner",497
6843fa1f7fe66773fab330f8,"Green Tea","Beverages",101,9.6,50.2,1,7.3,7.6,570,187,"Lunch",300
6843fa1f7fe66773fab330f9,"Popcorn","Snacks",578,10.1,35.2,28.1,0.4,49.2,380,145,"Breakfast",159
6843fa1f7fe66773fab330fa,"Spinach","Vegetables",426,23.9,31.7,39,0.6,11.3,146,123,"Breakfast",994
6843fa1f7fe66773fab330fb,"Cookies","Snacks",107,31.7,35.1,13.1,7.4,45.4,914,176,"Breakfast",887
6843fa1f7fe66773fab330fc,"Rice","Grains",70,24.5,53.3,43.1,1.5,12,515,75,"Snack",495
6843fa1f7fe66773fab330fd,"Banana","Fruits",397,2.5,66.2,36.5,8.5,10,684,238,"Lunch",933
6843fa1f7fe66773fab330fe,"Oats","Grains",415,8.2,53.1,45.1,5,17.9,945,141,"Breakfast",929
6843fa1f7fe66773fab330ff,"Banana","Fruits",269,2.5,78.1,9.5,6.5,41.4,286,260,"Snack",817
6843fa1f7fe66773fab33100,"Grapes","Fruits",495,28.5,80.3,49.1,9.2,27.9,258,91,"Snack",648
6843fa1f7fe66773fab33101,"Milk","Dairy",230,11.8,95,32.8,7.4,10.7,975,168,"Dinner",458
6843fa1f7fe66773fab33102,"Tomato","Vegetables",98,18.3,59.4,31.6,6.1,14.5,238,249,"Snack",809
6843fa1f7fe66773fab33103,"Eggs","Meat",188,26.5,42.2,23.3,4.7,40.8,716,131,"Dinner",733
6843fa1f7fe66773fab33104,"Banana","Fruits",496,32.6,94.7,46.6,9.4,15.2,306,89,"Dinner",131
6843fa1f7fe66773fab33105,"Strawberry","Fruits",146,35.2,56.5,5.1,9.2,16,95,92,"Dinner",395
6843fa1f7fe66773fab33106,"Yogurt","Dairy",445,24.6,32.6,46.4,3.6,8.3,284,223,"Dinner",638
6843fa1f7fe66773fab33107,"Eggs","Meat",76,40,22.6,11.2,7.1,43.1,210,268,"Snack",493
6843fa1f7fe66773fab33108,"Eggs","Meat",588,35.8,11.8,12.7,2.4,31,215,251,"Dinner",368
6843fa1f7fe66773fab33109,"Rice","Grains",563,32.8,53.7,14.6,3.8,29.4,976,9,"Snack",589
6843fa1f7fe66773fab3310a,"Chips","Snacks",475,47.2,70.1,10.1,5.7,27.5,811,81,"Dinner",415
6843fa1f7fe66773fab3310b,"Pork Chop","Meat",211,13.7,52.8,44.6,3.8,30.4,284,156,"Breakfast",934
6843fa1f7fe66773fab3310c,"Orange Juice","Beverages",546,46.9,57.1,35.9,9.5,10.9,786,231,"Snack",462
6843fa1f7fe66773fab3310d,"Milkshake","Beverages",527,13.7,77.4,40.8,6.3,48.7,318,114,"Breakfast",411
6843fa1f7fe66773fab3310e,"Quinoa","Grains",550,27.1,14,24.2,0.6,33.4,904,117,"Breakfast",206
